npi,provider_type,state,entity_code,anomaly_score_raw,isolation_forest_anomaly_flag,risk_score_0_100,risk_category,lof_anomaly_flag,leie_excluded_match,top_risk_reasons
1003107749,Certified Registered Nurse Anesthetist (CRNA),TX,I,-0.15680628931296547,0,11.29,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=16.9 vs. population median); unusually high submitted charge per service (z=7.6 vs. population median); unusually high multi-year service-volume trend (z=5.3 vs. population median)
1003132267,Obstetrics & Gynecology,WI,I,-0.156884954515834,0,11.28,Low,0,0,unusually high year-over-year payment change (z=6.9 vs. population median); unusually high year-over-year service volume change (z=6.5 vs. population median); unusually high year-over-year beneficiary count change (z=5.8 vs. population median)
1003163486,Internal Medicine,CO,I,-0.1569445242518553,0,11.26,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=4.5 vs. population median); unusually high submitted charge per service (z=2.7 vs. population median); unusually high payment-per-service deviation from specialty peers (z=2.1 vs. population median)
1003103813,Anesthesiology,MA,I,-0.15700748024503164,0,11.25,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=43.9 vs. population median); unusually high submitted charge per service (z=4.5 vs. population median); unusually high 5-year average payment per service (z=2.8 vs. population median)
1003158247,Infectious Disease,NJ,I,-0.15705052394415076,0,11.24,Low,0,0,unusually high services per billing code (z=3.9 vs. population median); unusually high total Medicare payment received (z=3.1 vs. population median); unusually high 5-year average total payment (z=2.9 vs. population median)
1003058538,Family Practice,VA,I,-0.1570126471745198,0,11.24,Low,0,0,unusually high year-over-year payment change (z=5.3 vs. population median); unusually high year-over-year payment-per-service change (z=3.5 vs. population median); unusually high multi-year payment trend (z=2.9 vs. population median)
1003106964,Anesthesiology,LA,I,-0.15713557002531964,0,11.22,Low,0,0,unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually low year-over-year beneficiary count change (z=-4.7 vs. population median); unusually low year-over-year payment change (z=-4.5 vs. population median)
1003153644,Nurse Practitioner,OH,I,-0.15717521138685275,0,11.21,Low,0,0,unusually high services per billing code (z=6.3 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=6.3 vs. population median); unusually high services per beneficiary (z=4.8 vs. population median)
1003065749,"Psychologist, Clinical",NM,I,-0.15722464558103766,0,11.19,Low,0,0,unusually high services per beneficiary (z=12.6 vs. population median); unusually high 5-year average services per beneficiary (z=6.6 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median)
1003150681,Certified Registered Nurse Anesthetist (CRNA),TX,I,-0.15731186032731692,0,11.17,Low,0,0,unusually high submitted charge per service (z=5.8 vs. population median); unusually high 5-year average service concentration (HHI) (z=2.4 vs. population median); unusually high service concentration (HHI) across billing codes (z=2.4 vs. population median)
1003076084,Anesthesiology,LA,I,-0.1573772553141653,0,11.16,Low,0,0,unusually high year-over-year payment-per-service change (z=6.5 vs. population median); unusually high year-over-year payment change (z=6.4 vs. population median); unusually low standardized-amount-to-payment ratio (z=-4.7 vs. population median)
1003027558,Internal Medicine,CA,I,-0.15735340089183947,0,11.16,Low,0,0,unusually high service-concentration deviation from specialty peers (z=5.1 vs. population median); unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median)
1003128992,Emergency Medicine,MN,I,-0.15741488318027647,0,11.15,Low,0,0,unusually high submitted charge per service (z=2.8 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-1.6 vs. population median); unusually low allowed-to-charge ratio (z=-1.5 vs. population median)
1003026055,Endocrinology,FL,I,-0.15746041597669785,0,11.14,Low,0,0,unusually high multi-year service-volume trend (z=7.8 vs. population median); unusually high multi-year payment trend (z=6.4 vs. population median); unusually high year-over-year service volume change (z=4.4 vs. population median)
1003120866,Cardiology,ME,I,-0.15756360262006963,0,11.11,Low,0,0,unusually high total beneficiaries served (z=6.6 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=4.0 vs. population median); unusually high 5-year average total services (z=3.9 vs. population median)
1003012154,Emergency Medicine,PA,I,-0.1576273562374258,0,11.1,Low,0,0,unusually high total submitted charges (z=9.8 vs. population median); unusually high total beneficiaries served (z=8.3 vs. population median); unusually high total Medicare payment received (z=6.7 vs. population median)
1003104084,Hospitalist,NY,I,-0.15763664874934108,0,11.09,Low,0,0,unusually low year-over-year payment-per-service change (z=-4.2 vs. population median); unusually low year-over-year beneficiary count change (z=-3.6 vs. population median); unusually low year-over-year payment change (z=-2.9 vs. population median)
1003136151,Gynecological Oncology,MO,I,-0.15765546691308868,0,11.09,Low,0,0,unusually high allowed-to-charge ratio (z=0.9 vs. population median); unusually low services per billing code (z=-0.8 vs. population median); unusually low 5-year average total services (z=-0.8 vs. population median)
1003121401,Interventional Cardiology,PA,I,-0.15770799610761393,0,11.08,Low,0,0,unusually high total beneficiaries served (z=8.4 vs. population median); unusually high total Medicare payment received (z=5.7 vs. population median); unusually high total services billed (z=5.7 vs. population median)
1003063397,Pathology,IL,I,-0.157759399729265,0,11.07,Low,0,0,unusually high 5-year average total services (z=8.8 vs. population median); unusually high total services billed (z=8.3 vs. population median); unusually high total submitted charges (z=7.2 vs. population median)
1003128323,Anesthesiology,KY,I,-0.15775407324630802,0,11.07,Low,0,0,unusually high year-over-year payment change (z=8.5 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=5.9 vs. population median); unusually high year-over-year payment-per-service change (z=5.8 vs. population median)
1003129438,Nurse Practitioner,NY,I,-0.1577738063966576,0,11.06,Low,0,0,unusually high year-over-year beneficiary count change (z=4.6 vs. population median); unusually low year-over-year payment-per-service change (z=-3.3 vs. population median); unusually high year-over-year service volume change (z=3.2 vs. population median)
1003009986,Physical Medicine and Rehabilitation,TX,I,-0.15782023409703272,0,11.05,Low,0,0,unusually high services per billing code (z=8.1 vs. population median); unusually high total Medicare payment received (z=6.3 vs. population median); unusually high total services billed (z=5.6 vs. population median)
1003000423,Obstetrics & Gynecology,OH,I,-0.15783586173273956,0,11.05,Low,0,0,unusually high 5-year average payment-to-charge ratio (z=4.4 vs. population median); unusually high payment-to-charge ratio (z=3.6 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=3.4 vs. population median)
1003043423,Podiatry,OK,I,-0.15792540253239706,0,11.03,Low,0,0,unusually high 5-year average total services (z=8.1 vs. population median); unusually high total services billed (z=7.6 vs. population median); unusually high total beneficiaries served (z=7.3 vs. population median)
1003020348,Pulmonary Disease,LA,I,-0.1579547842538675,0,11.02,Low,0,0,unusually high service-concentration deviation from specialty peers (z=5.8 vs. population median); unusually high payment per service (z=3.1 vs. population median); unusually high payment-per-service deviation from specialty peers (z=2.9 vs. population median)
1003120502,Internal Medicine,AK,I,-0.15814490925753244,0,10.97,Low,0,0,unusually high year-over-year payment-per-service change (z=4.9 vs. population median); unusually high total beneficiaries served (z=4.5 vs. population median); unusually high year-over-year payment change (z=4.1 vs. population median)
1003157546,Registered Dietitian or Nutrition Professional,NY,I,-0.158148959143541,0,10.97,Low,0,0,unusually high services per beneficiary (z=5.2 vs. population median); unusually high 5-year average services per beneficiary (z=4.6 vs. population median); unusually low standardized-amount-to-payment ratio (z=-3.4 vs. population median)
1003059676,Gastroenterology,PA,I,-0.15818599727312993,0,10.96,Low,0,0,unusually high total submitted charges (z=6.1 vs. population median); unusually high submitted charge per service (z=5.3 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=2.5 vs. population median)
1003015124,Family Practice,ID,I,-0.15825398526459983,0,10.95,Low,0,0,unusually high year-over-year payment-per-service change (z=10.5 vs. population median); unusually high payment-per-service deviation from specialty peers (z=3.9 vs. population median); unusually low year-over-year service volume change (z=-2.6 vs. population median)
1003133091,Family Practice,GA,I,-0.1582375739882425,0,10.95,Low,0,0,unusually high standardized-amount-to-payment ratio (z=1.3 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=1.2 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-1.2 vs. population median)
1003160474,Physician Assistant,NH,I,-0.15827289512928006,0,10.94,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.1 vs. population median)
